zpid,price,price_sqft,bedrooms,bathrooms,livingArea,yearBuilt,rentZestimate,rentZestimate_sqft,MeanPricesnearbyHomes,MeanbathroomsnerabyHomes,MeanbedroomsnerabyHomes,MeanlivingAreanerabyHomes,SCHOOLSMeandistance,pageViewCount,favoriteCount,daysOnZillow,dia_semana,ADULTCOM,ANNUALDUES_FEE,WAITINGPERIOD,longitude,latitude,predictions,predictions_LASSO,predictions_ML,D_Safe_Conv_Location,D_Recently_Renovated,D_Ready_To_Move,D_Requires_Repairs,D_Special_Features,D_Not_Free_Litigation,D_More_Than_One_Unit,D_Investors,D_Airbnb,Diff_Prices,Diff_p,VPN,amount,profit_all,ht,Labels,model,task_main_id
45827690,2600000,848.2871125611746,4.0,3.0,3065,1992,0,0.0,1407625.0,2.5,3.625,2219.375,7.25,545,5,55,5,0,0,0,-80.483894,25.050095,3627217.1276167533,3354455.9554978707,4028899.2584655555,1,0,1,0,0,0,1,1,1,-754455.9554978707,-29.017536749918104,0.0,656376.6812831475,25.245256972428752,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45807400,309000,262.7551020408163,2.0,2.0,1176,1981,0,0.0,371737.5,1.875,2.0,1176.0,3.2,2136,60,116,0,0,0,0,-81.0429,24.732904,1058102.0771245873,1061711.090895619,1024462.8446351853,0,0,1,0,0,0,0,1,0,-752711.090895619,-243.5958222963168,0.0,654858.6490791886,211.92836539779566,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45801569,2499000,924.5283018867924,5.0,4.0,2703,1968,7932,2.9345172031076583,1852152.375,3.5,3.5,2683.625,0.44999999999999996,692,33,94,1,0,0,0,-81.779915,24.551197,3260511.9444113052,3245279.9805027447,3429366.756658006,0,0,0,0,0,0,0,0,0,-746279.9805027447,-29.863144477900946,60827.99162064587,694884.5767528722,27.806505672383842,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
54143248,3600000,981.728933733297,5.0,6.0,3667,1912,6242,1.7022088901008998,811922.125,1.5,1.75,719.625,1.3,871,23,226,2,0,0,0,-81.80242,24.553577,5028929.1586504,4345776.641927344,5553048.788702681,0,0,0,0,1,0,0,0,0,-745776.6419273438,-20.716017831315103,47867.91776299439,684726.616799035,19.020183799973196,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306090061,4750000,1253.959873284055,6.0,5.0,3788,1912,7665,2.023495248152059,1061900.0,1.75,1.75,1513.375,0.5,828,24,56,4,0,0,0,-81.78845,24.559263,5560062.108239048,5495121.315600977,6057583.763052871,0,0,0,0,0,0,0,0,0,-745121.3156009773,-15.686764538967942,58780.45332479206,692340.8845664443,14.575597569819882,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45809287,3150000,1043.3918516064923,4.0,4.0,3019,1989,7701,2.5508446505465385,1501275.0,2.5714285714285716,3.142857142857143,2393.5,1.4333333333333336,1473,25,204,3,0,0,0,-81.7402,24.587646,3536990.3061742648,3887246.184067625,3876018.2456700415,1,0,0,0,0,0,1,1,1,-737246.1840676251,-23.404640764051592,59056.5259040083,685696.5745668401,21.768145224344128,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45807484,2250000,1250.0,3.0,2.0,1800,1975,6063,3.368333333333333,2044725.0,2.0,2.625,1704.75,1.2000000000000002,692,16,141,3,0,0,0,-81.08006,24.6927,2487984.759450666,2979338.9426820157,2596717.1771723893,1,1,0,0,0,0,1,0,1,-729338.9426820157,-32.4150641192007,46495.22354966917,669396.2977956055,29.750946568693575,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45804797,2550000,1011.5033716779056,3.0,3.0,2521,1992,0,0.0,2307547.75,3.8,4.2,3075.2,3.8,1085,44,23,2,0,0,0,-81.027824,24.721933,3366385.6780172735,3277635.439673278,3367032.304805891,1,0,1,1,0,0,1,1,0,-727635.439673278,-28.534723124442277,0.0,633042.8325157518,24.825209118264777,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45831367,2200000,1047.6190476190477,3.0,3.0,2100,1982,5128,2.441904761904762,1396762.5,2.7857142857142856,3.0,1755.2857142857142,7.300000000000001,367,7,273,4,0,0,0,-80.412285,25.132366,3165192.8558615954,2920623.6474249004,3289215.3110239943,0,0,0,0,0,0,0,1,0,-720623.6474249004,-32.75562033749547,39325.00517280282,656436.3271392655,29.83801486996661,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
306090026,2095000,619.2728347620455,8.0,4.0,3383,1959,5922,1.7505172923440733,1205300.0,2.375,3.2857142857142856,1364.25,0.8,249,2,127,3,0,0,0,-81.7937,24.555553,3982454.512314244,2808204.4310784535,3958551.6051606163,0,1,1,0,1,0,0,0,0,-713204.4310784535,-34.043170934532384,45413.93928107221,654548.3094990588,31.243356062007578,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820131,4250000,1489.1380518570427,4.0,4.0,2854,1985,0,0.0,2640025.0,3.0,3.5714285714285716,2214.5714285714284,11.3,932,14,99,3,0,0,0,-80.91838,24.76672,4421282.346550377,4962236.891732542,4884316.657680245,0,1,1,1,0,0,1,0,1,-712236.8917325418,-16.75851509958922,0.0,619646.0958073114,14.579908136642619,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45797583,2395000,1389.2111368909514,3.0,4.0,1724,1933,6566,3.808584686774942,2331112.5,2.875,3.125,1660.125,1.6333333333333335,428,14,137,0,0,0,0,-81.79513,24.559887,2963787.7114363234,3104866.7991049476,3026257.870106886,1,0,0,0,0,1,1,1,0,-709866.7991049476,-29.639532321709712,50352.570975940595,655348.5434532599,27.363195968820868,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449604815,5850000,1943.5215946843855,6.0,8.0,3010,2020,0,0.0,1459825.0,2.25,2.0,1390.5,2.0,684,18,317,2,0,0,0,-81.80159,24.557125,4783394.675795004,6556510.929449111,4507325.139369814,0,0,0,0,0,0,0,0,0,-706510.9294491112,-12.077109905113012,0.0,614664.5086207268,10.507085617448322,5,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45801512,2000000,1087.547580206634,3.0,3.0,1839,1958,7359,4.00163132137031,1665450.0,2.625,3.5,2054.125,0.4,1082,29,128,2,0,0,0,-81.78064,24.55167,2272073.6146444194,2698216.3523380854,2486304.1660527857,0,0,0,0,0,0,0,0,0,-698216.3523380854,-34.910817616904275,56433.83640145398,649773.6038352249,32.48868019176124,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
449864277,2149000,1103.7493579866461,4.0,2.0,1947,1961,4795,2.46276322547509,1405875.0,2.25,3.0,1699.375,0.5,993,22,43,3,0,0,0,-80.5393,24.999205,2476997.908524445,2845606.7747668885,2615175.121559977,0,0,0,0,0,0,1,1,0,-696606.7747668885,-32.415392031963165,36771.33381505256,633626.3944084824,29.48470890686284,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45820219,2800000,1428.5714285714287,3.0,3.0,1960,1980,0,0.0,2298927.0,3.357142857142857,3.142857142857143,2580.1428571428573,12.0,1053,26,87,1,0,0,0,-80.908,24.769981,3314529.42830326,3495711.4985476523,3767275.3091368126,1,0,1,1,1,1,1,1,0,-695711.4985476523,-24.846839233844722,0.0,605269.0037364574,21.61675013344491,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821735,2890000,2064.285714285714,3.0,2.0,1400,1991,0,0.0,4082712.5,3.375,2.75,2571.375,14.5,879,50,81,0,0,0,0,-80.71936,24.860668,2763202.1353140296,3582902.6344433622,2673733.9089868357,1,0,0,1,0,0,1,1,0,-692902.6344433622,-23.97586970392257,0.0,602825.2919657251,20.859006642412634,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45816999,2850000,1069.4183864915572,4.0,5.0,2665,2025,0,0.0,1562970.125,3.2,2.8,2619.0,0.95,413,15,253,3,0,0,0,-81.081566,24.718187,2820662.243995259,3539633.2232020013,3186823.5815488296,0,0,0,0,1,0,0,0,0,-689633.2232020013,-24.197656954456185,0.0,599980.9041857411,21.05196155037688,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
201648048,1998000,757.1049640015158,4.0,4.0,2639,2022,0,0.0,327525.0,2.3333333333333335,3.3333333333333335,1794.3333333333333,20.2,654,12,141,3,0,0,0,-81.34891,24.698292,3003592.7862723446,2685246.3683407404,3187133.7610862334,1,1,1,1,1,1,1,1,1,-687246.3683407404,-34.39671513216919,0.0,597904.3404564442,29.925142164987196,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45799900,2925000,800.054704595186,4.0,4.0,3656,1968,6887,1.8837527352297594,1285068.0,2.125,3.2857142857142856,1903.0,0.35,1165,28,263,0,0,0,0,-81.78256,24.553942,4037074.2415270302,3605151.129619317,3997068.9983700123,0,0,0,0,0,0,0,0,0,-680151.1296193171,-23.253030072455285,52814.21814061877,631342.14637427,21.584346884590428,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45828878,3200000,1371.6245177882554,3.0,2.0,2333,1989,5827,2.4976425203600514,2404528.375,2.5714285714285716,3.6666666666666665,2425.5,7.300000000000001,1019,37,17,1,0,0,0,-80.45843,25.09002,3956411.6896915743,3877552.3778175893,4048553.034573656,1,0,1,0,0,0,1,0,0,-677552.3778175893,-21.173511806799667,44685.414419251574,622984.6295157415,19.468269672366922,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45818528,2549000,798.5588972431078,5.0,3.0,3192,1973,0,0.0,1498950.0,2.9375,3.857142857142857,2489.8571428571427,0.8500000000000001,844,38,123,0,0,0,0,-81.07999,24.699469,3301140.3725316394,3213629.4457807955,3135462.506634129,1,0,0,0,0,0,1,0,0,-664629.4457807955,-26.074124981592604,0.0,578227.6178292921,22.684488733985567,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
70403189,1995000,876.1528326745718,3.0,3.0,2277,2005,5741,2.5212999560825646,1546608.375,2.5,3.142857142857143,1743.3333333333333,3.0,676,6,9,2,0,0,0,-81.04548,24.730146,2432217.3126566745,2658347.346593769,2693039.112370194,1,0,1,0,1,0,1,1,1,-663347.3465937688,-33.25049356359744,44025.90770223498,610131.6223132551,30.583038712443866,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45797698,2717000,1320.2137998056364,4.0,3.0,2058,1886,6952,3.378036929057337,1320012.5,2.6875,3.125,1449.25,1.8666666666666665,2435,58,27,5,0,0,0,-81.79907,24.556879,3377461.8590015485,3374159.419692026,3883722.8248857995,0,0,0,0,0,1,1,1,0,-657159.419692026,-24.186949565403975,53312.682519759204,611713.2070218821,22.514288075888185,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821374,2550000,1374.6630727762804,3.0,3.0,1855,1989,6811,3.671698113207547,2031462.5,2.6875,3.125,2271.0,14.85,479,10,30,2,0,0,0,-80.72935,24.863867,2966424.972992365,3206071.1885522995,3250494.7510039164,0,1,1,1,1,1,1,0,0,-656071.1885522995,-25.728281904011745,52231.39825116225,609955.4827288722,23.919822852112635,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45797913,2830000,962.5850340136054,2.0,3.0,2940,1908,7263,2.470408163265306,1481700.0,2.4375,2.875,1316.25,0.8999999999999999,1226,35,62,5,0,0,0,-81.79581,24.55751,4434736.49109542,3478493.7093723887,4941476.934021359,0,0,0,0,0,0,0,1,0,-648493.7093723887,-22.914972062628575,55697.64285687732,605962.7592966361,21.412111635923537,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
443973181,2695000,894.4573514769332,3.0,3.0,3013,1987,0,0.0,1418445.25,3.2857142857142856,3.7142857142857144,2479.4285714285716,13.75,941,22,149,2,0,0,0,-81.443756,24.655378,3722799.5551623316,3343278.9545816467,4092263.235092555,1,0,1,1,1,0,1,1,1,-648278.9545816467,-24.05487772102585,0.0,564002.6904860326,20.927743617292492,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45801454,1999000,878.2952548330404,4.0,3.0,2276,1958,7346,3.227592267135325,1180309.75,2.25,2.625,2063.375,0.35,430,12,121,2,0,0,0,-81.78083,24.553217,2317435.8611124973,2646983.271040231,2544006.34504648,0,0,1,0,1,0,1,0,0,-647983.271040231,-32.41537123763037,56334.143525625885,605996.0534492204,30.314960152537285,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2109723987,3000000,1792.1146953405018,2.0,3.0,1674,1970,5355,3.1989247311827955,2796200.0,2.1875,2.25,1492.0,20.1,561,12,563,1,0,0,0,-80.28398,25.315449,3916110.2127776933,3628671.6624491983,3947315.251129011,0,0,0,0,0,0,0,0,0,-628671.6624491983,-20.955722081639944,41065.79615841637,577743.6934496148,19.25812311498716,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45821641,6700000,1735.7512953367875,4.0,5.0,3860,1922,7470,1.9352331606217616,2252225.625,3.0,3.7142857142857144,2388.5714285714284,13.15,2159,106,147,4,0,0,0,-80.701256,24.871994,9318201.924539283,7317446.881449361,8526388.34707962,1,1,1,1,0,1,1,1,1,-617446.8814493613,-9.215625096259124,57285.060187370735,580142.5820014724,8.65884450748466,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45805305,285000,278.3203125,2.0,2.0,1024,1974,2877,2.8095703125,210850.0,1.125,1.625,734.0,7.25,3221,92,41,5,0,0,0,-80.43676,25.09707,1320437.8192848712,891768.7561065927,1430558.0555671453,1,1,1,0,1,0,0,1,0,-606768.7561065927,-212.9013179321378,22062.800289031537,544435.9180295094,191.03014667702084,3,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45808967,2385000,1218.702095043434,4.0,3.0,1957,1962,7772,3.9713847726111395,1267462.5,1.875,2.5,1680.625,1.7333333333333334,2080,43,202,5,0,0,0,-81.73263,24.579496,2605626.6635039616,2991763.0103170136,2831760.2343341317,0,0,0,0,0,0,1,1,0,-606763.0103170136,-25.44079707828149,59601.00237968477,572584.5707605653,24.007738815956618,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45805304,329900,322.16796875,2.0,2.0,1024,1974,2727,2.6630859375,248137.5,1.4375,1.75,772.0,7.25,1236,13,356,5,0,0,0,-80.43682,25.096977,1311553.4914415628,923350.1493388303,1427935.144724667,1,0,1,0,1,0,0,0,0,-593450.1493388303,-179.88789006936352,20912.497875630517,531986.0033315052,161.25674547787366,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
448083686,4999000,1884.9924585218703,4.0,3.0,2652,1991,6901,2.602187028657617,4222000.0,3.8125,3.375,2695.5,1.15,716,10,219,2,0,0,0,-80.53035,25.006939,4653488.702752408,5590301.6681412,4832017.928384869,0,0,0,0,0,0,1,1,0,-591301.6681412002,-11.828399042632531,52921.57969920286,554123.6360572464,11.084689659076743,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45831377,2000000,1092.896174863388,3.0,2.0,1830,1974,4335,2.3688524590163933,1282387.5,2.375,2.875,1552.25,7.25,204,3,263,0,0,0,0,-80.41234,25.129988,2712851.4526764313,2588750.045349425,2903744.602818051,1,0,1,0,1,0,0,0,0,-588750.0453494252,-29.437502267471256,33243.73974728944,537145.344264467,26.857267213223352,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45808891,2600000,1120.206807410599,4.0,3.0,2321,1965,7678,3.308056872037915,1394837.5,2.625,3.0,2079.875,1.8,1500,22,101,1,0,0,0,-81.73166,24.58047,2744639.1685043094,3184897.9433315108,3246656.44919034,0,0,0,0,0,0,1,1,0,-584897.9433315108,-22.496074743519642,58880.146200620125,553021.3203488794,21.270050782649207,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
81860080,4699000,1296.6335540838852,4.0,5.0,3624,1938,7939,2.190673289183223,2054172.875,2.75,3.375,2147.0,1.2,1270,42,55,5,0,0,0,-81.79775,24.547632,5315464.090857287,5279368.3599130865,5762921.192841647,0,0,0,0,0,0,0,0,0,-580368.3599130865,-12.350890825986093,60881.67239993792,550581.7274243387,11.716997817074668,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45807404,379000,322.27891156462584,2.0,2.0,1176,1981,4878,4.1479591836734695,362987.5,1.875,2.0,1176.0,3.2,1119,11,139,5,0,0,0,-81.0429,24.732904,923872.6995925057,953438.7794814577,1110873.2789848025,0,0,0,0,0,0,0,0,0,-574438.7794814577,-151.56696028534503,37407.834483801125,527817.614011719,139.2658612168124,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45817950,2399000,978.3849918433931,3.0,3.0,2452,1960,0,0.0,1157162.5,2.0625,2.625,1295.5,3.6,1073,30,161,4,0,0,0,-81.03318,24.727253,2972838.281129388,2965151.30927123,3118027.653959326,1,0,0,1,0,0,1,1,0,-566151.3092712299,-23.599470999217587,0.0,492551.63906597,20.531539769319302,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2091881643,348000,301.038062283737,2.0,2.0,1156,1974,0,0.0,271511.1111111111,1.6111111111111112,1.6666666666666667,1075.3333333333333,1.05,1362,30,18,0,0,0,0,-80.55033,24.980843,991599.2654226278,910585.0440839482,1104112.8509746278,0,1,1,0,1,0,0,0,0,-562585.0440839482,-161.6623689896403,0.0,489448.98835303495,140.64626102098705,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45804757,2295000,1146.926536731634,3.0,3.0,2001,1999,7917,3.9565217391304346,1496637.5,2.857142857142857,2.5714285714285716,1719.142857142857,3.9,990,22,111,5,0,0,0,-81.026405,24.723795,2721553.283640727,2856035.6676508,2836554.586792272,1,0,1,1,0,1,1,1,1,-561035.6676508002,-24.44599859044881,60712.96137930576,533635.7518906755,23.252102478896536,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45822935,457000,415.45454545454544,2.0,2.0,1100,1977,3807,3.460909090909091,398211.1111111111,2.0,2.0,1010.4444444444445,2.25,1138,12,92,3,0,0,0,-80.55979,24.96645,1071292.0878514429,1016583.916520631,1201402.352681369,0,0,0,0,0,0,0,0,0,-559583.916520631,-122.44724650342037,29194.675252117857,508734.0138120374,111.32035313173685,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45817281,2499000,1046.9208211143696,5.0,3.0,2387,1994,7355,3.081273565144533,1576794.375,2.7142857142857144,2.4285714285714284,1635.857142857143,2.95,405,10,111,5,0,0,0,-81.04865,24.732508,2365926.024695288,3058428.319262213,2536212.069965939,0,0,0,0,0,0,0,0,0,-559428.3192622131,-22.38608720537067,56403.16167042995,529005.0090109479,21.168667827568942,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45799174,2825000,1485.27865404837,3.0,3.0,1902,1928,0,0.0,1961500.0,2.3125,2.5,1120.375,1.05,1982,56,8,3,0,0,0,-81.796814,24.549458,2710514.3159930785,3367393.924982116,2967487.2290103976,0,0,0,0,0,0,1,0,0,-542393.9249821161,-19.199784955119153,0.0,471882.714734441,16.703812910953665,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45799853,2550000,1402.6402640264027,3.0,3.0,1818,1948,7350,4.042904290429043,2423062.5,3.375,3.375,1697.625,0.44999999999999996,818,16,130,0,0,0,0,-81.78673,24.552624,2745319.8645516573,3089527.8531484334,2939366.4232562254,1,0,0,0,0,0,1,1,0,-539527.8531484334,-21.157955025428762,56364.81825664992,511662.8459316245,20.065209644377433,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
67855963,475000,558.8235294117648,2.0,3.0,850,2004,0,0.0,585875.0,3.0,2.142857142857143,928.5714285714286,0.85,2872,63,456,3,0,0,0,-81.099266,24.710537,991009.107368705,1010579.7777636008,997059.7436159296,0,0,0,0,0,0,0,0,0,-535579.7777636008,-112.75363742391596,0.0,465954.4066543327,98.09566455880689,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45799976,2199000,1134.674922600619,3.0,3.0,1938,1959,7623,3.93343653250774,1890325.0,3.0,3.625,2018.625,0.30000000000000004,629,29,122,1,0,0,0,-81.78308,24.555983,2960269.3939209706,2734384.5574154253,2978440.7598465774,0,0,0,0,0,1,1,1,0,-535384.5574154253,-24.346728395426346,58458.36864903977,509628.34143819986,23.17545891033196,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45815256,2150000,864.8431214802896,3.0,3.0,2486,1973,0,0.0,616600.125,1.0,2.0,1164.5,19.55,1400,58,75,6,0,0,0,-81.35642,24.688826,3577299.495988041,2684878.8620485845,3441365.521668691,1,1,1,1,1,0,1,1,1,-534878.8620485845,-24.87808660691091,0.0,465344.60998226854,21.64393534801249,1,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457172718,4375000,1402.6931708881052,5.0,6.0,3119,2025,0,0.0,3998858.0,5.25,5.0,3259.5714285714284,14.15,93,3,140,4,0,0,0,-81.43773,24.657713,5029193.010635042,4908525.64907631,5556815.384108106,1,1,1,0,0,0,0,0,1,-533525.64907631,-12.194871978887084,0.0,464167.31469638966,10.609538621631764,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45807629,2550000,1221.84954480115,3.0,4.0,2087,1978,7539,3.6123622424532824,1074185.25,1.3333333333333333,3.0,1622.4,20.35,1156,59,139,5,0,0,0,-81.33842,24.667664,3848945.0968271787,3080110.4351185495,3625126.8473907006,1,0,0,0,0,0,1,0,0,-530110.4351185495,-20.78864451445292,57814.199297535204,504556.7280262895,19.786538353972137,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457172650,4375000,1402.6931708881052,5.0,6.0,3119,2025,0,0.0,3998858.0,5.25,5.0,3259.5714285714284,14.15,65,1,140,4,0,0,0,-81.43773,24.657713,4997015.505672471,4904169.076112584,5553190.096947574,1,1,1,0,0,0,0,0,1,-529169.0761125842,-12.095293168287638,0.0,460377.09621794824,10.522905056410245,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45816371,2069000,1118.9832341806382,3.0,2.0,1849,1975,6954,3.7609518658734453,931846.75,1.7142857142857142,2.7142857142857144,1620.4285714285713,19.65,461,16,91,4,0,0,0,-81.356415,24.694979,2214623.1403807886,2594828.609509669,2468776.4014425497,0,0,0,0,0,0,0,0,0,-525828.6095096688,-25.41462588253595,53328.01988527122,497466.90518736525,24.04383302017232,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45819923,329000,382.5581395348837,2.0,2.0,860,1985,3341,3.8848837209302327,278687.5,1.875,1.875,823.0,11.75,1662,25,14,4,0,0,0,-80.91356,24.773533,838864.9609085394,849992.955721268,987746.017428239,1,0,1,1,1,0,1,1,0,-520992.955721268,-158.35652149582614,25621.069087818687,472479.67329336714,143.6108429463122,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
104172490,3395000,850.8771929824561,6.0,5.0,3990,2013,7514,1.8832080200501253,1646901.125,2.7142857142857144,3.0,2026.142857142857,0.75,435,11,140,4,0,0,0,-81.080376,24.70109,3309255.7996153915,3912422.982567579,3391497.5316013806,0,0,1,0,0,0,0,0,0,-517422.982567579,-15.240735863551665,57622.48222863502,493374.85650527,14.532396362452724,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45806303,419000,538.5604113110539,2.0,2.0,778,1988,0,0.0,923975.0,1.875,2.0,853.7142857142857,7.25,794,28,121,2,0,0,0,-80.45728,25.080532,920348.8403706497,932830.0981689405,876599.4647965136,1,0,1,1,1,0,0,1,0,-513830.0981689405,-122.63248166323163,0.0,447032.18540697824,106.69025904701151,2,3,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
448742431,3050000,1359.786000891663,6.0,6.0,2243,1973,7457,3.32456531431119,1513487.5,2.75,3.0,1745.125,3.0,721,14,331,2,0,0,0,-81.04259,24.724777,3446920.7768360856,3562514.9076990713,3531980.7987704803,1,0,0,0,0,0,0,0,0,-512514.90769907134,-16.803767465543324,57185.36731154264,488776.99518184905,16.025475251863902,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457172609,4375000,1402.6931708881052,5.0,6.0,3119,2025,0,0.0,3998858.0,5.25,5.0,3259.5714285714284,14.15,51,2,140,4,0,0,0,-81.43773,24.657713,4944626.984550619,4886775.478155629,5501710.728745315,1,0,1,0,0,0,0,0,0,-511775.4781556288,-11.6977252149858,0.0,445244.665995397,10.177020937037646,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
457172717,4400000,1410.7085604360373,5.0,6.0,3119,2025,0,0.0,3995733.0,5.25,5.0,3259.5714285714284,14.15,122,5,140,4,0,0,0,-81.43773,24.657713,5059339.143911206,4911173.198262223,5559060.83113637,1,1,1,0,0,0,0,0,1,-511173.19826222304,-11.617572687777795,0.0,444720.6824881341,10.107288238366683,1,2,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45801372,2300000,1233.2439678284181,3.0,4.0,1865,1952,7797,4.180697050938337,1254812.5,2.375,3.0,1638.5,0.55,2216,49,5,6,0,0,0,-81.78234,24.550116,2689370.6912232046,2811054.556127233,2947312.81176386,0,0,0,0,1,0,1,0,0,-511054.55612723297,-22.219763309879696,59792.71944858496,489462.00341713143,21.28095667031006,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
2142329113,255000,284.91620111731845,1.0,1.0,895,1974,2576,2.8782122905027934,261525.0,1.5625,1.625,1062.25,1.1,1345,30,264,6,0,0,0,-80.55114,24.98058,961422.0093357796,761868.5241071598,909700.0655394273,0,0,0,0,1,0,1,0,0,-506868.5241071598,-198.7719702381019,19754.526779473494,455791.5110578342,178.7417690422879,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45819922,325000,377.90697674418607,2.0,2.0,860,1985,3341,3.8848837209302327,269775.0,1.875,1.875,823.0,11.75,1136,24,138,6,0,0,0,-80.91322,24.773539,900740.5375448999,828685.7992824888,918723.2777788572,1,0,0,0,1,0,0,0,0,-503685.7992824888,-154.98024593307346,25621.069087818687,457422.4471916292,140.74536836665516,2,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
45798537,2199000,1566.2393162393162,3.0,2.0,1404,1924,7947,5.660256410256411,1641875.0,2.25,2.375,1382.0,1.1,1822,42,104,5,0,0,0,-81.79864,24.555214,2203892.3131329836,2698297.944304097,2452474.922792804,0,0,0,0,0,0,1,1,0,-499297.944304097,-22.70568186921769,60943.021861985966,480096.4779410538,21.832491038701857,1,0,predictions_LASSO,fb65c8a5-7a16-4222-a8ba-86f2bfed94f2
